"","X1","Site","Subplot","SubplotID","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","X","group","dbh.class"
"2590",65,"UMBS",422,"D02W",270,"ACRU",14.7,"L","OS","6/22/2018","TAKEN UNDER DBH LINE",NA,"D","13-18"
"2591",66,"UMBS",422,"D02W",271,"QURU",30.3,"L","OD","6/22/2018","0271- 0272 SHARE BASE",NA,"D","28-33"
"2592",67,"UMBS",422,"D02W",272,"QURU",20.6,"L","OD","6/22/2018","0271- 0272 SHARE BASE",NA,"D","18-23"
"2593",68,"UMBS",422,"D02W",273,"QURU",26.6,"L","OD","6/22/2018",NA,NA,"D","23-28"
"2594",69,"UMBS",422,"D02W",274,"QURU",21.1,"L","OS","6/22/2018",NA,NA,"D","18-23"
"2595",70,"UMBS",422,"D02W",275,"QURU",21.4,"L","OD","6/22/2018",NA,NA,"D","18-23"
"2596",71,"UMBS",422,"D02W",276,"QURU",28.1,"L","OD","6/22/2018",NA,NA,"D","28-33"
"2597",73,"UMBS",422,"D02W",278,"QURU",37.7,"L","OD","6/22/2018",NA,NA,"D","33-38"
"2598",74,"UMBS",422,"D02W",279,"ACRU",17.7,"L","OS","6/22/2018","0279-0280 SHARE BASE",NA,"D","13-18"
"2599",75,"UMBS",422,"D02W",280,"ACRU",10.9,"L","OS","6/22/2018","0279-0280 SHARE BASE",NA,"D","8-13"
"2600",76,"UMBS",424,"D02W",281,"ACRU",12,"L","OS","6/22/2018",NA,NA,"D","8-13"
"2601",77,"UMBS",422,"D02W",282,"ACRU",12,"L","OS","6/22/2018",NA,NA,"D","8-13"
"2602",78,"UMBS",422,"D02W",283,"QURU",24.1,"L","OD","6/22/2018",NA,NA,"D","23-28"
"2603",79,"UMBS",422,"D02W",284,"PIST",8.7,"L","UN","6/22/2018",NA,NA,"D","8-13"
"2604",80,"UMBS",422,"D02W",285,"POGR",28.9,"L","OD","6/22/2018",NA,NA,"D","28-33"
"2605",81,"UMBS",422,"D02W",286,"QURU",21.2,"L","OD","6/22/2018",NA,NA,"D","18-23"
"2606",82,"UMBS",422,"D02W",287,"POGR",34,"L","OD","6/22/2018",NA,NA,"D","33-38"
"2607",83,"UMBS",422,"D02W",288,"QURU",23.5,"L","OD","6/22/2018",NA,NA,"D","23-28"
"2608",84,"UMBS",422,"D02W",289,"ACRU",8.8,"L","UN","6/22/2018",NA,NA,"D","8-13"
"2609",1,"UMBS",431,"D03E",384,"POGR",37,"D","OD","6/25/2018",NA,"-99999","D","33-38"
"2610",2,"UMBS",431,"D03E",385,"PIST",8.5,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2611",3,"UMBS",431,"D03E",386,"POGR",24,"L","OD","6/25/2018",NA,"-99999","D","23-28"
"2612",4,"UMBS",431,"D03E",387,"FAGR",8.2,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2613",5,"UMBS",431,"D03E",388,"FAGR",13.5,"L","UN","6/25/2018","In a cluster with 389 and 390, Veg plot NW","-99999","D","13-18"
"2614",8,"UMBS",431,"D03E",391,"QURU",25.4,"L","OD","6/25/2018",NA,"-99999","D","23-28"
"2615",9,"UMBS",431,"D03E",392,"POGR",38,"L","OD","6/25/2018",NA,"-99999","D","38-43"
"2616",10,"UMBS",431,"D03E",393,"FAGR",9.4,"L","UN","6/25/2018","taken a little lower than dbh","-99999","D","8-13"
"2617",11,"UMBS",431,"D03E",394,"ACRU",10.2,"L","OS","6/25/2018","In a cluster","-99999","D","8-13"
"2618",12,"UMBS",431,"D03E",395,"FAGR",9,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2619",13,"UMBS",430,"D03E",396,"FAGR",8.9,"L","UN","6/25/2018","In a new plot, new plot number is 430","-99999","D","8-13"
"2620",14,"UMBS",431,"D03E",397,"QURU",31.7,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2621",15,"UMBS",431,"D03E",398,"PIRE",16.1,"L","OS","6/25/2018",NA,"-99999","D","13-18"
"2622",16,"UMBS",431,"D03E",399,"ACRU",11.3,"L","OS","6/25/2018","in a cluster","-99999","D","8-13"
"2623",17,"UMBS",431,"D03E",400,"POGR",35.1,"L","OD","6/25/2018",NA,"-99999","D","33-38"
"2624",18,"UMBS",431,"D03E",401,"ACRU",10.2,"L","OS","6/25/2018","in a cluster with 402","-99999","D","8-13"
"2625",19,"UMBS",431,"D03E",402,"ACRU",13.1,"L","OS","6/25/2018","in a cluster with 401","-99999","D","13-18"
"2626",20,"UMBS",431,"D03E",403,"POGR",30.4,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2627",21,"UMBS",431,"D03E",404,"QURU",29,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2628",22,"UMBS",431,"D03E",405,"FAGR",8.9,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2629",23,"UMBS",429,"D03E",406,"POGR",19.1,"D","UN","6/25/2018","In  new plot, new plot is 429","-99999","D","18-23"
"2630",24,"UMBS",429,"D03E",407,"POGR",17.5,"D","UN","6/25/2018","In a new plot, new plot is 429","-99999","D","13-18"
"2631",25,"UMBS",431,"D03E",408,"ACRU",10.7,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2632",26,"UMBS",431,"D03E",409,"POGR",21.4,"D","UN","6/25/2018",NA,"-99999","D","18-23"
"2633",27,"UMBS",431,"D03E",410,"ACRU",8.9,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2634",28,"UMBS",431,"D03E",411,"POGR",23.2,"D","OS","6/25/2018",NA,"-99999","D","23-28"
"2635",29,"UMBS",431,"D03E",412,"PIRE",8.3,"D","UN","6/25/2018",NA,"-99999","D","8-13"
"2636",30,"UMBS",431,"D03E",413,"ACRU",9.4,"D","UN","6/25/2018",NA,"-99999","D","8-13"
"2637",31,"UMBS",431,"D03E",414,"QURU",17.1,"L","OS","6/25/2018",NA,"-99999","D","13-18"
"2638",32,"UMBS",431,"D03E",415,"PIRE",8.8,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2639",33,"UMBS",431,"D03E",416,"QURU",31.7,"L","OD","6/25/2018","in a cluster with 417and 418","-99999","D","28-33"
"2640",34,"UMBS",431,"D03E",417,"QURU",33.7,"L","OD","6/25/2018","in  cluster with 416 and 418","-99999","D","33-38"
"2641",35,"UMBS",431,"D03E",418,"QURU",26.5,"L","OD","6/25/2018","in a cluster with 416 and 417","-99999","D","23-28"
"2642",36,"UMBS",431,"D03E",419,"QURU",16.8,"L","OS","6/25/2018","in a cluster with 420","-99999","D","13-18"
"2643",37,"UMBS",431,"D03E",420,"QURU",13.7,"L","OS","6/25/2018","in a cluster with 419","-99999","D","13-18"
"2644",38,"UMBS",431,"D03E",421,"QURU",27,"L","OD","6/25/2018","in a cluster with 422","-99999","D","23-28"
"2645",39,"UMBS",431,"D03E",422,"QURU",15.6,"D","OS","6/25/2018","in  cluster with 421","-99999","D","13-18"
"2646",40,"UMBS",431,"D03E",423,"POGR",34.4,"L","OD","6/25/2018",NA,"-99999","D","33-38"
"2647",41,"UMBS",431,"D03E",424,"PIRE",9.7,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2648",42,"UMBS",431,"D03E",425,"PIRE",9.8,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2649",43,"UMBS",431,"D03E",426,"QURU",30.7,"L","OD","6/25/2018","Was marked 18.14 m radius, outside of plot","-99999","D","28-33"
"2650",44,"UMBS",431,"D03E",427,"BEPA",14.1,"D","UN","6/25/2018",NA,"-99999","D","13-18"
"2651",45,"UMBS",431,"D03E",428,"BEPA",9.4,"D","UN","6/25/2018",NA,"-99999","D","8-13"
"2652",46,"UMBS",431,"D03E",429,"POGR",35.3,"L","OD","6/25/2018",NA,"-99999","D","33-38"
"2653",47,"UMBS",431,"D03E",430,"POGR",26.2,"L","OD","6/25/2018",NA,"-99999","D","23-28"
"2654",48,"UMBS",431,"D03E",431,"POGR",22,"D","OS","6/25/2018",NA,"-99999","D","18-23"
"2655",49,"UMBS",431,"D03E",432,"POGR",28.4,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2656",50,"UMBS",431,"D03E",433,"PIST",8,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2657",51,"UMBS",431,"D03E",434,"POGR",18.8,"D","UN","6/25/2018",NA,"-99999","D","18-23"
"2658",52,"UMBS",431,"D03E",435,"ACRU",8.2,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2659",53,"UMBS",431,"D03E",436,"ACRU",12.9,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2660",54,"UMBS",431,"D03E",437,"QURU",15.1,"L","OS","6/25/2018",NA,"-99999","D","13-18"
"2661",55,"UMBS",431,"D03E",438,"QURU",23.4,"L","OS","6/25/2018",NA,"-99999","D","23-28"
"2662",56,"UMBS",431,"D03E",439,"PIRE",25,"L","OS","6/25/2018",NA,"-99999","D","23-28"
"2663",57,"UMBS",431,"D03E",440,"QURU",28.1,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2664",58,"UMBS",431,"D03E",441,"ACRU",9.3,"L","OS","6/25/2018","in a cluster with 442 &443","-99999","D","8-13"
"2665",59,"UMBS",431,"D03E",442,"ACRU",10.9,"L","OS","6/25/2018","In a cluster with 441&443","-99999","D","8-13"
"2666",60,"UMBS",431,"D03E",443,"ACRU",14.5,"L","OS","6/25/2018","In a cluster 441 &442","-99999","D","13-18"
"2667",61,"UMBS",431,"D03E",444,"POGR",23.2,"L","OD","6/25/2018",NA,"-99999","D","23-28"
"2668",62,"UMBS",431,"D03E",445,"POGR",27.5,"L","OD","6/25/2018","in veg plot SW","-99999","D","23-28"
"2669",63,"UMBS",431,"D03E",446,"QURU",12.9,"L","OS","6/25/2018","Dbh taken above","-99999","D","8-13"
"2670",64,"UMBS",431,"D03E",447,"POGR",23.4,"D","OS","6/25/2018",NA,"-99999","D","23-28"
"2671",65,"UMBS",431,"D03E",448,"QURU",26.5,"L","OS","6/25/2018",NA,"-99999","D","23-28"
"2672",66,"UMBS",431,"D03E",449,"ACRU",14.9,"L","OS","6/25/2018","in a cluster with 450","-99999","D","13-18"
"2673",67,"UMBS",430,"D03E",450,"ACRU",19.3,"L","OS","6/25/2018","In a cluster with 449, in a new plot, new plot number 430","-99999","D","18-23"
"2674",68,"UMBS",431,"D03E",451,"FAGR",8.3,"L","OS","6/25/2018","in a cluster","-99999","D","8-13"
"2675",69,"UMBS",431,"D03E",452,"POGR",25.8,"L","OD","6/25/2018",NA,"-99999","D","23-28"
"2676",70,"UMBS",431,"D03E",453,"QURU",22,"L","OD","6/25/2018","in a cluster with 454","-99999","D","18-23"
"2677",71,"UMBS",431,"D03E",454,"QURU",21.4,"L","OD","6/25/2018","in a cluster with 453","-99999","D","18-23"
"2678",72,"UMBS",431,"D03E",455,"QURU",18.5,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2679",73,"UMBS",431,"D03E",456,"POGR",19.3,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2680",74,"UMBS",431,"D03E",457,"POGR",22.5,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2681",75,"UMBS",431,"D03E",458,"POGR",21.4,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2682",76,"UMBS",431,"D03E",459,"QURU",34,"L","OD","6/25/2018",NA,"-99999","D","33-38"
"2683",77,"UMBS",430,"D03E",460,"PIRE",21.9,"L","OS","6/25/2018","in a new plot, plot number 430","-99999","D","18-23"
"2684",78,"UMBS",431,"D03E",461,"FAGR",10.2,"L","OS","6/25/2018","in a cluster with 462 & 463, taken above dbh","-99999","D","8-13"
"2685",79,"UMBS",431,"D03E",462,"FAGR",8,"L","OS","6/25/2018","in a cluster with 461 & 463","-99999","D","8-13"
"2686",80,"UMBS",431,"D03E",463,"FAGR",12.4,"L","OS","6/25/2018","In a plot with 461 & 462","-99999","D","8-13"
"2687",81,"UMBS",431,"D03E",464,"POGR",17.9,"L","OD","6/25/2018",NA,"-99999","D","13-18"
"2688",82,"UMBS",431,"D03E",465,"ACRU",14,"L","OS","6/25/2018","in a cluster with 466","-99999","D","13-18"
"2689",83,"UMBS",431,"D03E",466,"ACRU",9.7,"L","UN","6/25/2018","in a cluster with 465","-99999","D","8-13"
"2690",84,"UMBS",431,"D03E",467,"QURU",14.1,"L","OS","6/25/2018",NA,"-99999","D","13-18"
"2691",85,"UMBS",431,"D03E",468,"PIST",8.2,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2692",86,"UMBS",431,"D03E",469,"QURU",16.3,"L","OS","6/25/2018",NA,"-99999","D","13-18"
"2693",87,"UMBS",431,"D03E",470,"PIRE",13.7,"L","OS","6/25/2018",NA,"-99999","D","13-18"
"2694",88,"UMBS",431,"D03E",471,"QURU",11.2,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2695",89,"UMBS",431,"D03E",472,"PIRE",21.1,"L","OS","6/25/2018",NA,"-99999","D","18-23"
"2696",90,"UMBS",431,"D03E",473,"PIRE",8.9,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2697",91,"UMBS",431,"D03E",474,"QURU",29.2,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2698",92,"UMBS",431,"D03E",475,"PIST",8.7,"L","UN","6/25/2018",NA,"-99999","D","8-13"
"2699",93,"UMBS",431,"D03E",476,"QURU",25,"L","OD","6/25/2018","in a cluster with 477","-99999","D","23-28"
"2700",94,"UMBS",431,"D03E",477,"QURU",33.4,"L","OD","6/25/2018","in a clayer with 476","-99999","D","33-38"
"2701",95,"UMBS",431,"D03E",478,"POGR",30.9,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2702",96,"UMBS",431,"D03E",479,"QURU",23.9,"L","OD","6/25/2018","in a cluser","-99999","D","23-28"
"2703",97,"UMBS",431,"D03E",480,"POGR",22,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2704",98,"UMBS",431,"D03E",481,"QURU",20.1,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2705",99,"UMBS",431,"D03E",482,"PIST",9.8,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2706",100,"UMBS",431,"D03E",483,"ACRU",9.5,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2707",101,"UMBS",431,"D03E",484,"POGR",17.9,"L","OD","6/25/2018",NA,"-99999","D","13-18"
"2708",102,"UMBS",431,"D03E",485,"QURU",20.1,"L","OD","6/25/2018",NA,"-99999","D","18-23"
"2709",103,"UMBS",431,"D03E",486,"ACRU",8.1,"L","UN","6/25/2018","in a cluster with 487 & 488 & 489","-99999","D","8-13"
"2710",104,"UMBS",431,"D03E",487,"ACRU",14.5,"D","OS","6/25/2018","In a cluster with 486 & 488 & 489","-99999","D","13-18"
"2711",105,"UMBS",431,"D03E",488,"ACRU",14.6,"D","OS","6/25/2018","In a cluster with 486 487 489","-99999","D","13-18"
"2712",106,"UMBS",431,"D03E",489,"ACRU",12,"D","OS","6/25/2018","In a cluster with 486 487 488","-99999","D","8-13"
"2713",107,"UMBS",428,"D03E",490,"ACRU",8.9,"L","OS","6/25/2018","in a cluster, In a new plot, new plot number is 428","-99999","D","8-13"
"2714",108,"UMBS",431,"D03E",491,"ACRU",10.4,"L","OS","6/25/2018",NA,"-99999","D","8-13"
"2715",109,"UMBS",431,"D03E",492,"QURU",23.5,"L","OD","6/25/2018",NA,"-99999","D","23-28"
"2716",110,"UMBS",431,"D03E",493,"POGR",28.5,"L","OD","6/25/2018","in a cluster with 494","-99999","D","28-33"
"2717",111,"UMBS",431,"D03E",494,"POGR",13.4,"D","UN","6/25/2018","in a cluster with 493","-99999","D","13-18"
"2718",112,"UMBS",431,"D03E",495,"POGR",29.6,"L","OD","6/25/2018",NA,"-99999","D","28-33"
"2719",113,"UMBS",431,"D03E",496,"PIST",22.8,"L","OS","6/25/2018",NA,"-99999","D","18-23"
"2720",1,"UMBS",432,"D03W",497,"POGR",16.1,"L","OD","6/25/2018","-99999",NA,"D","13-18"
"2721",2,"UMBS",432,"D03W",498,"ACRU",8.7,"L","OS","shared base","-99999",NA,"D","8-13"
"2722",3,"UMBS",432,"D03W",499,"ACRU",12.3,"L","OS","shared base","-99999",NA,"D","8-13"
"2723",4,"UMBS",432,"D03W",500,"ACRU",14,"L","OS","shared base","-99999",NA,"D","13-18"
"2724",5,"UMBS",432,"D03W",501,"QURU",29.4,"L","OD",NA,"-99999",NA,"D","28-33"
"2725",6,"UMBS",432,"D03W",502,"PIST",10.7,"L","UN","Taken above DBH","-99999",NA,"D","8-13"
"2726",7,"UMBS",432,"D03W",503,"ACRU",12.2,"L","OS","Shared base","-99999",NA,"D","8-13"
"2727",8,"UMBS",432,"D03W",504,"ACRU",8.6,"L","OS","shared base","-99999",NA,"D","8-13"
"2728",9,"UMBS",432,"D03W",505,"POGR",18.8,"L","OD",NA,"-99999",NA,"D","18-23"
"2729",10,"UMBS",432,"D03W",506,"POGR",23.1,"L","OD",NA,"-99999",NA,"D","23-28"
"2730",11,"UMBS",432,"D03W",507,"QURU",29.6,"L","OD","shared base","-99999",NA,"D","28-33"
"2731",12,"UMBS",432,"D03W",508,"QURU",26.6,"L","OD","shared base","-99999",NA,"D","23-28"
"2732",13,"UMBS",432,"D03W",509,"QURU",30.2,"L","OD","shared base","-99999",NA,"D","28-33"
"2733",14,"UMBS",432,"D03W",510,"QURU",12.7,"M","UN","used “top” DBH line of 2 avail","-99999",NA,"D","8-13"
"2734",15,"UMBS",432,"D03W",511,"ACRU",8,"D","UN",NA,"-99999",NA,"D","8-13"
"2735",16,"UMBS",432,"D03W",512,"POGR",28.7,"L","OD",NA,"-99999",NA,"D","28-33"
"2736",17,"UMBS",432,"D03W",513,"ACRU",13.6,"L","OS","shared base w/ <8cm stems","-99999",NA,"D","13-18"
"2737",18,"UMBS",432,"D03W",514,"POGR",33.6,"L","OD",NA,"-99999",NA,"D","33-38"
"2738",19,"UMBS",432,"D03W",515,"PIST",12.4,"L","UN",NA,"-99999",NA,"D","8-13"
"2739",20,"UMBS",432,"D03W",516,"POGR",16,"D","UN",NA,"-99999",NA,"D","13-18"
"2740",22,"UMBS",432,"D03W",518,"ACRU",14.1,"D","UN","shared base","-99999",NA,"D","13-18"
"2741",23,"UMBS",432,"D03W",519,"ACRU",8.4,"L","OS","shared base","-99999",NA,"D","8-13"
"2742",24,"UMBS",432,"D03W",520,"QURU",34.5,"L","OD",NA,"-99999",NA,"D","33-38"
"2743",25,"UMBS",432,"D03W",521,"POGR",23.2,"L","OD",NA,"-99999",NA,"D","23-28"
"2744",26,"UMBS",432,"D03W",522,"FAGR",14.4,"L","OS",NA,"-99999",NA,"D","13-18"
"2745",27,"UMBS",432,"D03W",523,"POGR",16.7,"D","UN",NA,"-99999",NA,"D","13-18"
"2746",28,"UMBS",432,"D03W",524,"POGR",20.4,"L","OD",NA,"-99999",NA,"D","18-23"
"2747",30,"UMBS",432,"D03W",526,"FAGR",8.6,"L","OS","shared base, taken above DBH, veg plot","-99999",NA,"D","8-13"
"2748",31,"UMBS",432,"D03W",527,"FAGR",10.4,"L","OS","shared base, taken above DBH, veg plot","-99999",NA,"D","8-13"
"2749",32,"UMBS",432,"D03W",528,"PIST",22.6,"L","OS",NA,"-99999",NA,"D","18-23"
"2750",33,"UMBS",432,"D03W",529,"QURU",43.4,"L","OD",NA,"-99999",NA,"D","43-48"
"2751",34,"UMBS",432,"D03W",530,"POGR",23.9,"L","OD",NA,"-99999",NA,"D","23-28"
"2752",35,"UMBS",432,"D03W",531,"QURU",36,"L","OD",NA,"-99999",NA,"D","33-38"
"2753",36,"UMBS",432,"D03W",532,"POGR",26.7,"L","OD",NA,"-99999",NA,"D","23-28"
"2754",37,"UMBS",432,"D03W",533,"PIST",26,"L","OS",NA,"-99999",NA,"D","23-28"
"2755",38,"UMBS",432,"D03W",534,"POGR",19.9,"D","UN",NA,"-99999",NA,"D","18-23"
"2756",39,"UMBS",432,"D03W",535,"QURU",12.1,"L","OS",NA,"-99999",NA,"D","8-13"
"2757",40,"UMBS",432,"D03W",536,"ACRU",9.5,"L","OS",NA,"-99999",NA,"D","8-13"
"2758",41,"UMBS",432,"D03W",537,"POGR",26.2,"L","OD",NA,"-99999",NA,"D","23-28"
"2759",42,"UMBS",432,"D03W",538,"FAGR",12.8,"L","OS",NA,"-99999",NA,"D","8-13"
"2760",43,"UMBS",432,"D03W",539,"ACRU",12.6,"L","OS",NA,"-99999",NA,"D","8-13"
"2761",44,"UMBS",432,"D03W",540,"POGR",29.7,"L","OD",NA,"-99999",NA,"D","28-33"
"2762",45,"UMBS",432,"D03W",541,"QURU",18.1,"L","OD",NA,"-99999",NA,"D","18-23"
"2763",46,"UMBS",433,"D03W",542,"ACRU",9.2,"L","OS","in a new plot, 433","-99999",NA,"D","8-13"
"2764",47,"UMBS",432,"D03W",543,"PIST",11.6,"L","UN",NA,"-99999",NA,"D","8-13"
"2765",48,"UMBS",432,"D03W",544,"ACRU",9.4,"L","OS",NA,"-99999",NA,"D","8-13"
"2766",49,"UMBS",432,"D03W",545,"POGR",26.1,"L","OD",NA,"-99999",NA,"D","23-28"
"2767",50,"UMBS",432,"D03W",546,"POGR",24.3,"L","OD",NA,"-99999",NA,"D","23-28"
"2768",51,"UMBS",432,"D03W",547,"POGR",24,"L","OD",NA,"-99999",NA,"D","23-28"
"2769",52,"UMBS",432,"D03W",548,"ACRU",12.4,"L","OS","shared base","-99999",NA,"D","8-13"
"2770",53,"UMBS",432,"D03W",549,"ACRU",14.7,"L","OS","shared base","-99999",NA,"D","13-18"
"2771",54,"UMBS",433,"D03W",550,"POGR",27.7,"L","OD","in a new plot, 433","-99999",NA,"D","23-28"
"2772",55,"UMBS",432,"D03W",551,"POGR",19.7,"L","OD",NA,"-99999",NA,"D","18-23"
"2773",56,"UMBS",432,"D03W",552,"QURU",40.6,"L","OD",NA,"-99999",NA,"D","38-43"
"2774",57,"UMBS",432,"D03W",553,"POGR",25.9,"L","OD",NA,"-99999",NA,"D","23-28"
"2775",58,"UMBS",432,"D03W",554,"POGR",28.7,"L","OD",NA,"-99999",NA,"D","28-33"
"2776",59,"UMBS",433,"D03W",555,"QURU",30.7,"L","OD","in a new plot, 433","-99999",NA,"D","28-33"
"2777",60,"UMBS",432,"D03W",556,"QURU",17.5,"L","OS",NA,"-99999",NA,"D","13-18"
"2778",61,"UMBS",432,"D03W",557,"ACRU",8.7,"L","UN","shared base","-99999",NA,"D","8-13"
"2779",62,"UMBS",432,"D03W",558,"ACRU",9.3,"L","UN","shared base","-99999",NA,"D","8-13"
"2780",63,"UMBS",432,"D03W",559,"POGR",30.8,"L","OD",NA,"-99999",NA,"D","28-33"
"2781",64,"UMBS",432,"D03W",560,"POGR",28.4,"L","OD",NA,"-99999",NA,"D","28-33"
"2782",65,"UMBS",432,"D03W",561,"POGR",23.9,"L","OD",NA,"-99999",NA,"D","23-28"
"2783",66,"UMBS",432,"D03W",562,"ACRU",10.8,"L","OS",NA,"-99999",NA,"D","8-13"
"2784",67,"UMBS",432,"D03W",563,"BEPA",10.2,"L","OS",NA,"-99999",NA,"D","8-13"
"2785",68,"UMBS",432,"D03W",564,"PIST",9.1,"L","UN",NA,"-99999",NA,"D","8-13"
"2786",69,"UMBS",432,"D03W",565,"QURU",8.8,"L","OS",NA,"-99999",NA,"D","8-13"
"2787",70,"UMBS",432,"D03W",566,"POGR",28.1,"L","OD",NA,"-99999",NA,"D","28-33"
"2788",71,"UMBS",432,"D03W",567,"QURU",24,"L","OD",NA,"-99999",NA,"D","23-28"
"2789",72,"UMBS",432,"D03W",568,"ACRU",8.7,"L","OS","shared base, taken ~6in above DBH to account for closely spaced stems","-99999",NA,"D","8-13"
"2790",73,"UMBS",432,"D03W",569,"POGR",18.9,"L","OD",NA,"-99999",NA,"D","18-23"
"2791",74,"UMBS",432,"D03W",570,"POGR",17.5,"L","OD","taken above DBH","-99999",NA,"D","13-18"
"2792",75,"UMBS",432,"D03W",571,"QURU",13.9,"D","OS",NA,"-99999",NA,"D","13-18"
"2793",76,"UMBS",432,"D03W",572,"ACRU",11.9,"L","OS","shared base","-99999",NA,"D","8-13"
"2794",77,"UMBS",432,"D03W",573,"ACRU",16,"L","OS",NA,"-99999",NA,"D","13-18"
"2795",78,"UMBS",432,"D03W",574,"QURU",28.1,"L","OD","shared base","-99999",NA,"D","28-33"
"2796",79,"UMBS",433,"D03W",575,"QURU",27.5,"L","OD","Shared base, in new plot 433","-99999",NA,"D","23-28"
"2797",80,"UMBS",432,"D03W",576,"POGR",19.6,"L","OD",NA,"-99999",NA,"D","18-23"
"2798",81,"UMBS",432,"D03W",577,"POGR",27,"L","OD",NA,"-99999",NA,"D","23-28"
"2799",82,"UMBS",432,"D03W",578,"POGR",31.2,"L","OD",NA,"-99999",NA,"D","28-33"
"2800",83,"UMBS",432,"D03W",579,"POGR",20.2,"L","OD",NA,"-99999",NA,"D","18-23"
"2801",85,"UMBS",433,"D03W",581,"QURU",32.2,"L","OD","in new plot, 433","-99999",NA,"D","28-33"
"2802",1,"UMBS",441,"D04E",144,"ACRU",10.1,"L","OD","6/22/2018","0144-0147 SHARE BASE",NA,"D","8-13"
"2803",2,"UMBS",441,"D04E",145,"ACRU",10.9,"L","OD","6/22/2018","0144-0147 SHARE BASE",NA,"D","8-13"
"2804",3,"UMBS",441,"D04E",146,"ACRU",14.7,"L","OD","6/22/2018","0144-0147 SHARE BASE",NA,"D","13-18"
"2805",4,"UMBS",441,"D04E",147,"ACRU",15.8,"L","OD","6/22/2018","0144-0147 SHARE BASE",NA,"D","13-18"
"2806",5,"UMBS",441,"D04E",148,"ACRU",13.7,"L","OD","6/22/2018","0148- 0150 SHARE BASE",NA,"D","13-18"
"2807",6,"UMBS",441,"D04E",149,"ACRU",16.4,"L","OD","6/22/2018","0148- 0150 SHARE BASE",NA,"D","13-18"
"2808",7,"UMBS",441,"D04E",150,"ACRU",11.8,"L","OD","6/22/2018","0148- 0150 SHARE BASE",NA,"D","8-13"
"2809",8,"UMBS",441,"D04E",151,"ACRU",11.1,"L","OS","6/22/2018",NA,NA,"D","8-13"
"2810",9,"UMBS",441,"D04E",152,"PIST",8,"L","OS","6/22/2018",NA,NA,"D","8-13"
"2811",10,"UMBS",441,"D04E",153,"PIST",9.9,"L","OS","6/22/2018",NA,NA,"D","8-13"
"2812",11,"UMBS",441,"D04E",154,"QURU",9.3,"L","OS","6/22/2018",NA,NA,"D","8-13"
"2813",12,"UMBS",441,"D04E",155,"ACRU",12.3,"L","OD","6/22/2018","0155-0159 SHARE BASE",NA,"D","8-13"
"2814",13,"UMBS",441,"D04E",156,"ACRU",10.5,"L","OS","6/22/2018","0155-0159 SHARE BASE",NA,"D","8-13"
"2815",14,"UMBS",441,"D04E",157,"ACRU",17.1,"L","OD","6/22/2018","0155-0159 SHARE BASE",NA,"D","13-18"
"2816",15,"UMBS",441,"D04E",158,"ACRU",8.6,"D","OS","6/22/2018","0155-0159 SHARE BASE",NA,"D","8-13"
"2817",16,"UMBS",441,"D04E",159,"ACRU",9,"L","OS","6/22/2018","0155-0159 SHARE BASE",NA,"D","8-13"
"2818",19,"UMBS",441,"D04E",162,"PIST",9.9,"L","UN","6/22/2018",NA,NA,"D","8-13"
"2819",20,"UMBS",441,"D04E",163,"PIST",24,"L","OD","6/22/2018",NA,NA,"D","23-28"
"2820",21,"UMBS",441,"D04E",164,"PIST",8.1,"L","UN","6/22/2018",NA,NA,"D","8-13"
"2821",22,"UMBS",441,"D04E",165,"QURU",47.8,"L","OD","6/22/2018",NA,NA,"D","43-48"
"2822",23,"UMBS",441,"D04E",166,"QURU",50.6,"L","OD","6/22/2018",NA,NA,"D","48-53"
"2823",24,"UMBS",441,"D04E",167,"PIST",13.9,"L","OS","6/22/2018",NA,NA,"D","13-18"
