"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area","fate","plot.side"
"402","FAGR",133,"2512","UMBS",8.9,"L","OS","07/11/2018","2511 - 2513 share base","A03E","A","A03",45.5628994,-84.7266931,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.822519965934884,"Fagus",35,28.788198807721,"kill","E"
"403","ACSA",132,"2471","UMBS",9,"L","OS","07/11/2018","2471 - 2472 share base","A03E","A","A03",45.5631191,-84.726706,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.53335522553368,"Acer",19,29.1337492851398,"kill","E"
"404","FAGR",132,"2510","UMBS",9,"M","UN","07/11/2018","","A03E","A","A03",45.562951,-84.7266591,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.83764014666654,"Fagus",35,29.3174051333289,"kill","E"
"405","FAGR",132,"2547","UMBS",9.2,"L","UN","07/11/2018","2545- 2547 share base, slightly above DBH","A03E","A","A03",45.563054,-84.7269648,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.868198869396853,"Fagus",35,30.3869604288899,"kill","E"
"406","ACSA",132,"2531","UMBS",9.5,"L","UN","07/11/2018","2531 - 2532 share base","A03E","A","A03",45.5628827,-84.7269084,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.68051825724792,"Acer",19,31.9298468877104,"kill","E"
"407","FAGR",132,"2499","UMBS",9.5,"D","UN","07/11/2018","2498 - 2499 share base","A03E","A","A03",45.5630145,-84.7266167,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.914826454286405,"Fagus",35,32.0189259000242,"kill","E"
"408","FAGR",132,"2495","UMBS",9.5,"L","OS","07/11/2018","","A03E","A","A03",45.5630342,-84.7265863,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.914826454286405,"Fagus",35,32.0189259000242,"kill","E"
"409","ACSA",132,"2533","UMBS",9.6,"L","OS","07/11/2018","","A03E","A","A03",45.5629772,-84.726838,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.71061180217252,"Acer",19,32.5016242412778,"kill","E"
"410","FAGR",132,"2572","UMBS",9.6,"L","OS","07/11/2018","","A03E","A","A03",45.5631355,-84.7269628,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.930577852544634,"Fagus",35,32.5702248390622,"kill","E"
"411","FAGR",132,"2518","UMBS",9.6,"L","OS","07/11/2018","2518-2519 share base","A03E","A","A03",45.5629316,-84.7267338,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.930577852544634,"Fagus",35,32.5702248390622,"kill","E"
"412","FAGR",132,"2557","UMBS",9.7,"L","UN","07/11/2018","Shares base with smaller trees","A03E","A","A03",45.5631165,-84.7269352,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.946433010111768,"Fagus",35,33.1251553539119,"kill","E"
"413","ACSA",132,"2571","UMBS",10.2,"L","OS","07/11/2018","2570 - 2571 share base","A03E","A","A03",45.5631659,-84.7268072,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.89574105389176,"Acer",19,36.0190800239435,"kill","E"
"414","ACSA",132,"2472","UMBS",10.5,"L","OS","07/11/2018","2471 - 2472 share base","A03E","A","A03",45.563117,-84.7267056,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.99121239024657,"Acer",19,37.8330354146849,"kill","E"
"415","ACSA",132,"2477","UMBS",10.5,"L","OS","07/11/2018","2477 - 2478 share base","A03E","A","A03",45.5631127,-84.726634,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.99121239024657,"Acer",19,37.8330354146849,"kill","E"
"416","FAGR",132,"2529","UMBS",11,"L","UN","07/11/2018","2528- 2529 share base","A03E","A","A03",45.5629236,-84.7268183,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.16181884252309,"Fagus",35,40.6636594883081,"kill","E"
"417","ACRU",132,"2481","UMBS",11.2,"D","OS","07/11/2018","2479 - 2482 share base","A03E","A","A03",45.5630468,-84.7267285,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.53994278979428,"Acer",19,29.2589130060914,"kill","E"
"418","FAGR",132,"2511","UMBS",11.2,"L","OS","07/11/2018","2511 - 2513 share base","A03E","A","A03",45.5628922,-84.7266959,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.19645415816215,"Fagus",35,41.8758955356754,"kill","E"
"419","FAGR",132,"2537","UMBS",11.2,"L","UN","07/11/2018","2537 - 2538 share base","A03E","A","A03",45.5629302,-84.7269392,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.19645415816215,"Fagus",35,41.8758955356754,"kill","E"
"420","ACSA",132,"2565","UMBS",12,"L","OS","07/11/2018","2565 - 2567 share base, taken above DBH","A03E","A","A03",45.5631215,-84.7268822,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.49697351634696,"Acer",19,47.4424968105923,"kill","E"
"421","ACRU",132,"2530","UMBS",12.2,"L","OS","07/11/2018","","A03E","A","A03",45.5628811,-84.7268271,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.75672172051558,"Acer",19,33.377712689796,"kill","E"
"422","ACSA",134,"2549","UMBS",12.3,"L","OS","07/11/2018","2549 - 2550 share bse","A03E","A","A03",45.5630083,-84.7268741,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.6036996694792,"Acer",19,49.4702937201048,"kill","E"
"423","FAGR",132,"2539","UMBS",12.3,"L","OS","07/11/2018","","A03E","A","A03",45.562955,-84.7269229,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.39388910712007,"Fagus",35,48.7861187492024,"kill","E"
"424","FAGR",132,"2489","UMBS",12.6,"L","OS","07/11/2018","Slightly below DBH","A03E","A","A03",45.5630528,-84.7266858,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.44973966275382,"Fagus",35,50.7408881963836,"kill","E"
"425","ACSA",132,"2561","UMBS",12.7,"L","OS","07/11/2018","2560 - 2563 share base","A03E","A","A03",45.5630843,-84.7268709,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.74883727336688,"Acer",19,52.2279081939708,"kill","E"
"426","FAGR",132,"2556","UMBS",12.7,"D","UN","07/11/2018","","A03E","A","A03",45.5630977,-84.7269193,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.46854455478707,"Fagus",35,51.3990594175474,"kill","E"
"427","ACSA",132,"2560","UMBS",13.3,"L","OS","07/11/2018","2560 - 2563 share base","A03E","A","A03",45.5630887,-84.7268623,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.97255744052151,"Acer",19,56.4785913699087,"kill","E"
"428","ACSA",132,"2563","UMBS",13.3,"L","OS","07/11/2018","2560 - 2563 share base, taken above DBH","A03E","A","A03",45.5630768,-84.7268746,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.97255744052151,"Acer",19,56.4785913699087,"kill","E"
"429","FAGR",132,"2501","UMBS",13.4,"L","OS","07/11/2018","Shares base with smaller trees","A03E","A","A03",45.5630032,-84.7266267,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.6027835402284,"Fagus",35,56.0974239079939,"kill","E"
"430","ACSA",132,"2467","UMBS",13.5,"L","OS","07/11/2018","2466 - 2467 share base","A03E","A","A03",45.5631728,-84.7267976,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.04871945150221,"Acer",19,57.925669578542,"kill","E"
"431","ACRU",132,"2527","UMBS",13.6,"L","OS","07/11/2018","","A03E","A","A03",45.5628859,-84.726871,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.0766282162083,"Acer",19,39.4559361079578,"kill","E"
"432","FAGR",134,"2546","UMBS",13.7,"L","OS","07/11/2018","2545- 2547 share base","A03E","A","A03",45.5630195,-84.7269577,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.66169556847449,"Fagus",35,58.1593448966071,"kill","E"
"433","FAGR",132,"2519","UMBS",13.9,"L","OS","07/11/2018","2518-2519 share base, taken above DBH","A03E","A","A03",45.562931,-84.7267343,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.70142554859226,"Fagus",35,59.5498942007292,"kill","E"
"434","ACSA",132,"2562","UMBS",14.2,"L","OS","07/11/2018","2560 - 2563 share base, slightly above DBH","A03E","A","A03",45.5630791,-84.7268714,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.32147102185962,"Acer",19,63.1079494153327,"kill","E"
"435","FAGR",132,"2514","UMBS",14.5,"L","OD","07/11/2018","","A03E","A","A03",45.5629284,-84.7266847,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.82277966558001,"Fagus",35,63.7972882953005,"kill","E"
"436","ACSA",132,"2476","UMBS",14.8,"L","UN","07/11/2018","2475 - 2476 share base","A03E","A","A03",45.5630884,-84.7267288,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.56283189608048,"Acer",19,67.6938060255291,"kill","E"
"437","ACSA",132,"2483","UMBS",14.8,"L","OS","07/11/2018","","A03E","A","A03",45.5631144,-84.7266206,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.56283189608048,"Acer",19,67.6938060255291,"kill","E"
"438","ACSA",133,"2503","UMBS",15.1,"L","OD","07/11/2018","2502- 2503 share base","A03E","A","A03",45.5629368,-84.7266231,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.68610455557632,"Acer",19,70.03598655595,"kill","E"
"439","FAGR",132,"2513","UMBS",15.1,"L","OD","07/11/2018","2511 - 2513 share base","A03E","A","A03",45.5629025,-84.7266907,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.9473411365926,"Fagus",35,68.1569397807411,"kill","E"
"440","ACSA",132,"2567","UMBS",15.3,"L","OS","07/11/2018","2565 - 2567 share base","A03E","A","A03",45.5631293,-84.7268614,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.76923920156829,"Acer",19,71.6155448297975,"kill","E"
"441","FAGR",132,"2486","UMBS",15.4,"L","OS","07/11/2018","","A03E","A","A03",45.5630719,-84.726684,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.01080961036002,"Fagus",35,70.3783363626006,"kill","E"
"442","ACSA",132,"2474","UMBS",15.7,"L","OS","07/11/2018","2473 - 2474 share base","A03E","A","A03",45.5631133,-84.7267248,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.9377816868192,"Acer",19,74.8178520495649,"kill","E"
"443","FAGR",132,"2515","UMBS",15.9,"L","OD","07/11/2018","","A03E","A","A03",45.5629326,-84.7267149,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.11833017572188,"Fagus",35,74.1415561502659,"kill","E"
"444","ACSA",132,"2570","UMBS",16.1,"L","OS","07/11/2018","2570 - 2571 share base","A03E","A","A03",45.5631614,-84.7268563,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",4.10933534828847,"Acer",19,78.077371617481,"kill","E"
"445","FAGR",132,"2497","UMBS",16.1,"L","OS","07/11/2018","","A03E","A","A03",45.5630355,-84.7267083,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.16194253804334,"Fagus",35,75.667988831517,"kill","E"
"446","ACSA",132,"2548","UMBS",16.8,"L","OS","07/11/2018","","A03E","A","A03",45.5630433,-84.7269419,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",4.41673107256658,"Acer",19,83.9178903787651,"kill","E"
"447","FAGR",132,"2493","UMBS",17.7,"L","OD","07/11/2018","2492 - 2493 share base","A03E","A","A03",45.5630757,-84.7266368,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.52305511260399,"Fagus",35,88.3069289411397,"kill","E"
"448","ACSA",133,"2502","UMBS",18,"L","OD","07/11/2018","2502- 2503 share base","A03E","A","A03",45.5629404,-84.72662,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",4.96464981004212,"Acer",19,94.3283463908003,"kill","E"
"449","FAGR",132,"2491","UMBS",18.4,"L","OS","07/11/2018","","A03E","A","A03",45.5630573,-84.7266607,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.68774719863504,"Fagus",35,94.0711519522263,"kill","E"
"450","ACSA",132,"2496","UMBS",18.7,"L","OS","07/11/2018","","A03E","A","A03",45.5630537,-84.7266087,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.29630817246028,"Acer",19,100.629855276745,"kill","E"
"451","ACRU",132,"2525","UMBS",19.4,"L","OS","07/11/2018","","A03E","A","A03",45.5629207,-84.7269763,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.58858713531515,"Acer",19,68.1831555709879,"kill","E"
"452","ACSA",132,"2473","UMBS",19.6,"L","OS","07/11/2018","2473 - 2474 share base","A03E","A","A03",45.5631055,-84.7267044,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.73555917743763,"Acer",19,108.975624371315,"kill","E"
"453","ACSA",135,"2559","UMBS",20.2,"L","OD","07/11/2018","2558 - 2559 share base, taken above DBH","A03E","A","A03",45.5630576,-84.7270093,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.03632056373193,"Acer",19,114.690090710907,"kill","E"
"454","ACSA",132,"2484","UMBS",20.5,"L","OD","07/11/2018","2484 - 2485 share base","A03E","A","A03",45.5631028,-84.7266272,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.18905751414638,"Acer",19,117.592092768781,"kill","E"
"455","ACSA",132,"2485","UMBS",20.6,"L","OD","07/11/2018","2484 - 2485 share base","A03E","A","A03",45.5631002,-84.7266317,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.24031715452569,"Acer",19,118.566025935988,"kill","E"
"456","FAGR",132,"2488","UMBS",21.3,"L","OS","07/11/2018","2487 - 2488 share base","A03E","A","A03",45.5630858,-84.7266755,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.41203273013537,"Fagus",35,119.421145554738,"kill","E"
"457","ACRU",132,"2523","UMBS",22.5,"L","OD","07/11/2018","2522- 2524 share base","A03E","A","A03",45.5629319,-84.7267475,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.50889279715111,"Acer",19,85.668963145871,"kill","E"
"458","QURU",132,"2516","UMBS",22.6,"L","OD","07/11/2018","","A03E","A","A03",45.5630108,-84.7268035,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.48197073345064,"Quercus",14.2,63.6439844149991,"kill","E"
"459","FAGR",132,"2528","UMBS",22.7,"L","OD","07/11/2018","2528- 2529 share base","A03E","A","A03",45.5629205,-84.7268078,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.78516552580192,"Fagus",35,132.480793403067,"kill","E"
"460","FAGR",132,"2492","UMBS",22.9,"L","OD","07/11/2018","2492 - 2493 share base","A03E","A","A03",45.5630551,-84.7266277,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.83968597870094,"Fagus",35,134.389009254533,"kill","E"
"461","ACSA",132,"2478","UMBS",23,"L","OS","07/11/2018","2477 - 2478 share base","A03E","A","A03",45.5631158,-84.7266408,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",7.52194937420576,"Acer",19,142.917038109909,"kill","E"
"462","ACSA",135,"2558","UMBS",23,"D","OS","07/11/2018","2558 - 2559 share base","A03E","A","A03",45.56306,-84.7270069,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",7.52194937420576,"Acer",19,142.917038109909,"kill","E"
"463","FAGR",133,"2494","UMBS",23,"L","OD","07/11/2018","","A03E","A","A03",45.5630352,-84.7265904,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.86705912376382,"Fagus",35,135.347069331734,"kill","E"
"464","FAGR",132,"2538","UMBS",24.2,"L","OS","07/11/2018","2537 - 2538 share base","A03E","A","A03",45.5629066,-84.7268981,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",4.20136208822949,"Fagus",35,147.047673088032,"kill","E"
"465","FAGR",132,"2540","UMBS",24.2,"L","OD","07/11/2018","","A03E","A","A03",45.5630089,-84.7270026,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",4.20136208822949,"Fagus",35,147.047673088032,"kill","E"
"466","ACRU",132,"2526","UMBS",24.8,"L","OD","07/11/2018","","A03E","A","A03",45.5628858,-84.7268885,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.23798704887954,"Acer",19,99.5217539287113,"kill","E"
"467","ACSA",134,"2532","UMBS",24.8,"L","OD","07/11/2018","2531 - 2532 share base","A03E","A","A03",45.5628646,-84.7269157,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",8.5466776269401,"Acer",19,162.386874911862,"kill","E"
"468","POGR",132,"2568","UMBS",25.1,"L","OD","07/11/2018","","A03E","A","A03",45.5631516,-84.7268662,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.12687657656891,"Populus",15.89,65.5760688016799,"kill","E"
"469","ACRU",132,"2505","UMBS",27,"L","OD","07/11/2018","2504 - 2506 share base","A03E","A","A03",45.5629817,-84.7266802,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.97047698569531,"Acer",19,113.439062728211,"kill","E"
"470","POGR",132,"2468","UMBS",27.1,"L","OD","07/11/2018","","A03E","A","A03",45.5631284,-84.7266802,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.91325043074491,"Populus",15.89,78.0715493445366,"kill","E"
"471","FAGR",134,"2545","UMBS",27.8,"L","OD","07/11/2018","2545- 2547 share base","A03E","A","A03",45.5630205,-84.726962,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",5.26722841172536,"Fagus",35,184.352994410387,"kill","E"
"472","ACRU",132,"2535","UMBS",28.1,"L","OD","07/11/2018","2535 - 2536 share base","A03E","A","A03",45.5629018,-84.7269007,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.34916428276997,"Acer",19,120.634121372629,"kill","E"
"473","FAGR",132,"2498","UMBS",28.1,"L","OD","07/11/2018","2498 - 2499 share base","A03E","A","A03",45.5630222,-84.7266203,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",5.36021036704803,"Fagus",35,187.607362846681,"kill","E"
"474","ACSA",132,"2534","UMBS",28.3,"L","OD","07/11/2018","","A03E","A","A03",45.5629334,-84.7268712,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",10.6900498957504,"Acer",19,203.110948019257,"kill","E"
"475","ACRU",132,"2482","UMBS",28.7,"L","OD","07/11/2018","2479 - 2482 share base","A03E","A","A03",45.5630511,-84.7267305,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.55914078660907,"Acer",19,124.623674945572,"kill","E"
"476","FAGR",132,"2520","UMBS",29.2,"D","UN","07/11/2018","","A03E","A","A03",45.5628995,-84.7267225,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",5.70649687459525,"Fagus",35,199.727390610834,"live","E"
"477","ACSA",132,"2550","UMBS",29.3,"L","OD","07/11/2018","2549 - 2550 share bse","A03E","A","A03",45.5630534,-84.7269048,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",11.3381537150586,"Acer",19,215.424920586113,"live","E"
"478","ACRU",132,"2504","UMBS",30.1,"L","OD","07/11/2018","2504 - 2506 share base","A03E","A","A03",45.5629766,-84.726679,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.0583182306341,"Acer",19,134.108046382048,"live","E"
"479","ACRU",132,"2506","UMBS",30.2,"L","OD","07/11/2018","2504 - 2506 share base","A03E","A","A03",45.5629933,-84.7266508,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.09446293309995,"Acer",19,134.794795728899,"live","E"
"480","ACRU",132,"2490","UMBS",31,"L","OD","07/11/2018","","A03E","A","A03",45.5630527,-84.7266744,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.38594110533725,"Acer",19,140.332881001408,"live","E"
"481","ACRU",132,"2536","UMBS",32.6,"L","OD","07/11/2018","","A03E","A","A03",45.5629102,-84.7269296,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.98112175002744,"Acer",19,151.641313250521,"live","E"
"482","POGR",132,"2541","UMBS",33.8,"L","OD","07/11/2018","","A03E","A","A03",45.563051,-84.7269923,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.12174327110122,"Populus",15.89,129.054500577798,"live","E"
"483","ACSA",132,"2555","UMBS",34.2,"L","OD","07/11/2018","In NW veg plot","A03E","A","A03",45.5630943,-84.7269053,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",14.7358765252943,"Acer",19,279.981653980592,"live","E"
"484","ACRU",133,"2524","UMBS",34.3,"L","OD","07/11/2018","2522- 2524 share base","A03E","A","A03",45.562902,-84.7267746,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",8.631013117877,"Acer",19,163.989249239663,"live","E"
"485","POGR",132,"2543","UMBS",34.5,"M","OD","07/11/2018","","A03E","A","A03",45.5630356,-84.7269329,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.50946400285261,"Populus",15.89,135.215383005328,"live","E"
"486","ACRU",132,"2522","UMBS",35.1,"L","OD","07/11/2018","2522- 2524 share base, taken above DBH","A03E","A","A03",45.5629301,-84.7268306,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",8.94297035606274,"Acer",19,169.916436765192,"live","E"
"487","POGR",132,"2551","UMBS",39.1,"L","OD","07/11/2018","","A03E","A","A03",45.5630813,-84.7269771,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.3126900222666,"Populus",15.89,179.758644453817,"live","E"
"488","ACRU",132,"2480","UMBS",39.5,"L","OD","07/11/2018","2479 - 2482 share base, slightly above DBH","A03E","A","A03",45.5630488,-84.7267288,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",10.7267549422234,"Acer",19,203.808343902244,"live","E"
"489","POGR",132,"2573","UMBS",43.2,"L","OD","07/11/2018","","A03E","A","A03",45.5631546,-84.7269094,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.1934930081644,"Populus",15.89,225.534603899733,"live","E"
"490","ACRU",132,"2479","UMBS",43.3,"L","OD","07/11/2018","2479 - 2482 share base, slightly above DBH","A03E","A","A03",45.563049,-84.7267348,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",12.3566342562365,"Acer",19,234.776050868493,"live","E"
"491","POGR",132,"2469","UMBS",46,"L","OD","07/11/2018","","A03E","A","A03",45.563127,-84.7267797,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",16.3733607729354,"Populus",15.89,260.172702681944,"live","E"
"492","POGR",133,"2470","UMBS",46.5,"L","OD","07/11/2018","","A03E","A","A03",45.5631358,-84.7267652,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",16.7810538865441,"Populus",15.89,266.650946257185,"live","E"
"493","POGR",132,"2564","UMBS",47.3,"L","OD","07/11/2018","","A03E","A","A03",45.563112,-84.7268293,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",17.4450757401981,"Populus",15.89,277.202253511748,"live","E"
"494","POGR",131,"2396","UMBS",48.7,"L","OD","07/11/2018","","A03W","A","A03",45.562831,-84.727295,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",18.641984859731,"Populus",15.89,296.221139421125,"kill","W"
"495","POGR",131,"2464","UMBS",48.3,"L","OD","07/11/2018","","A03W","A","A03",45.5630989,-84.727517,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",18.2954664562749,"Populus",15.89,290.714961990208,"kill","W"
"496","POGR",131,"2351","UMBS",45.3,"L","OD","07/11/2018","","A03W","A","A03",45.56307,-84.7273721,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.812013400773,"Populus",15.89,251.252892938283,"kill","W"
"497","POGR",131,"2402","UMBS",42.6,"L","OD","07/11/2018","","A03W","A","A03",45.5628863,-84.7273301,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.7489838591566,"Populus",15.89,218.471353521999,"kill","W"
"498","POGR",131,"2350","UMBS",38.6,"L","OD","07/11/2018","","A03W","A","A03",45.5630954,-84.727378,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.9862602403155,"Populus",15.89,174.571675218613,"kill","W"
"499","POGR",131,"2430","UMBS",38.2,"L","OD","07/11/2018","","A03W","A","A03",45.5629785,-84.7274406,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.7289671306006,"Populus",15.89,170.483287705243,"kill","W"
"500","POGR",131,"2400","UMBS",37.8,"L","OD","07/11/2018","","A03W","A","A03",45.5628357,-84.7273612,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.4750862797151,"Populus",15.89,166.449120984672,"kill","W"
"501","POGR",131,"2386","UMBS",37.3,"L","OD","07/11/2018","","A03W","A","A03",45.5629092,-84.7272741,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.1625186714,"Populus",15.89,161.482421688546,"kill","W"
"502","POGR",131,"2408","UMBS",36,"L","OD","07/11/2018","","A03W","A","A03",45.5628816,-84.7273817,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.37458288889794,"Populus",15.89,148.962122104588,"kill","W"
"503","ACSA",131,"2459","UMBS",35.1,"L","OD","07/11/2018","","A03W","A","A03",45.563079,-84.7274944,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",15.3991690444597,"Acer",19,292.584211844734,"kill","W"
"504","POGR",131,"2361","UMBS",34.2,"L","OD","07/11/2018","","A03W","A","A03",45.5630121,-84.727316,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.34205704704019,"Populus",15.89,132.555286477469,"kill","W"
"505","POGR",131,"2378","UMBS",34.2,"L","OD","07/11/2018","","A03W","A","A03",45.5630007,-84.7272191,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.34205704704019,"Populus",15.89,132.555286477469,"kill","W"
"506","POGR",131,"2385","UMBS",33.7,"D","OD","07/11/2018","","A03W","A","A03",45.5628706,-84.7272246,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0671807678734,"Populus",15.89,128.187502401508,"kill","W"
"507","POGR",131,"2411","UMBS",32.8,"L","OD","07/11/2018","","A03W","A","A03",45.5628106,-84.7274264,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.58536980613348,"Populus",15.89,120.531526219461,"kill","W"
