"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area"
"2809","QURU",441,"203","UMBS",29.6,"L","OD","6/22/2018","0203- 0204 SHARE BASE","D04E","D","D04",45.5619712,-84.7033834,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.6369825679234,"Quercus",14.2,94.2451524645122
"2810","QURU",441,"204","UMBS",27.7,"L","OD","6/22/2018","0203- 0204 SHARE BASE","D04E","D","D04",45.5619761,-84.7033848,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.02627992874771,"Quercus",14.2,85.5731749882174
"2811","QURU",342,"1500","UMBS",21.2,"L","OD","06/29/2018","","C04E","C","C04",45.5636423,-84.7031014,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.08375721735682,"Quercus",14.2,57.9893524864668
"2812","QURU",322,"1138","UMBS",20.4,"L","OS","06/28/2018","","C02E","C","C02",45.5632102,-84.7064814,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.86147414207533,"Quercus",14.2,54.8329328174697
"2813","QURU",422,"215","UMBS",25.8,"L","OD","6/22/2018","0214- 0215 SHARE BASE","D02W","D","D02",45.5621021,-84.7052605,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.43435380119584,"Quercus",14.2,77.1678239769809
"2814","QURU",422,"216","UMBS",17.5,"L","OD","6/22/2018","","D02W","D","D02",45.5621107,-84.705245,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.08931076823341,"Quercus",14.2,43.8682129089144
"2815","QURU",322,"1114","UMBS",12.8,"L","OS","06/28/2018","","C02E","C","C02",45.5632071,-84.7066586,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.95989020854003,"Quercus",14.2,27.8304409612684
"2816","QURU",311,"856","UMBS",20,"L","OD","06/27/2018","","C01W","C","C01",45.5624064,-84.7081949,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.75180174506629,"Quercus",14.2,53.2755847799413
"2817","QURU",422,"276","UMBS",28.1,"L","OD","6/22/2018","","D02W","D","D02",45.5620644,-84.705431,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904
"2818","QURU",431,"391","UMBS",25.4,"L","OD","6/25/2018","","D03E","D","D03",45.5604752,-84.7040497,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.31219850229773,"Quercus",14.2,75.4332187326278
"2819","QURU",311,"872","UMBS",26.9,"L","OD","06/27/2018","Shared base with 871","C01W","C","C01",45.5623998,-84.7079739,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.77471831699361,"Quercus",14.2,82.0010001013093
"2820","QURU",420,"356","UMBS",11.2,"D","UN","","in cluster with 0349 and 0350, used higher of two dbh lines","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.61381393186887,"Quercus",14.2,22.916157832538
"2821","QURU",332,"1284","UMBS",29,"L","OD","06/28/2018","1284-1286 share base","C03E","C","C03",45.5631081,-84.705127,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.44214245768953,"Quercus",14.2,91.4784228991913
"2822","QURU",422,"283","UMBS",24.1,"L","OD","6/22/2018","","D02W","D","D02",45.5620875,-84.705375,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.92125687288727,"Quercus",14.2,69.8818475949992
"2823","QURU",412,"680","UMBS",21.5,"L","OS","06/26/2018","","D01E","D","D01",45.5607745,-84.7067494,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.16811023711399,"Quercus",14.2,59.1871653670186
"2824","QURU",431,"440","UMBS",28.1,"L","OD","6/25/2018","","D03E","D","D03",45.5603203,-84.7042528,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904
"2825","QURU",342,"1518","UMBS",20.8,"L","OD","06/29/2018","","C04E","C","C04",45.5637051,-84.7031641,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.97212941543664,"Quercus",14.2,56.4042376992003
"2826","QURU",411,"631","UMBS",34,"L","OD","06/26/2018","","D01W","D","D01",45.560838,-84.7070864,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.11975754909738,"Quercus",14.2,115.300557197183
"2827","QURU",311,"868","UMBS",38.8,"L","OD","06/27/2018","","C01W","C","C01",45.5623402,-84.7080501,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.83991616067521,"Quercus",14.2,139.726809481588
"2828","QURU",423,"230","UMBS",29.1,"L","OD","6/22/2018","0228-0230 SHARE BASE","D02W","D","D02",45.5620243,-84.7051089,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.47448958141897,"Quercus",14.2,91.9377520561494
"2829","QURU",422,"207","UMBS",34.4,"L","OD","6/22/2018","","D02W","D","D02",45.5620681,-84.7053512,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.25911990725518,"Quercus",14.2,117.279502683024
"2830","QURU",422,"278","UMBS",37.7,"L","OD","6/22/2018","","D02W","D","D02",45.5621109,-84.7054575,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.43665118017113,"Quercus",14.2,134.00044675843
"2831","QURU",342,"1521","UMBS",28.4,"L","OD","06/29/2018","","C04E","C","C04",45.5637257,-84.7032054,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.24912802580567,"Quercus",14.2,88.7376179664405
"2832","QURU",411,"607","UMBS",14.7,"L","OS","06/26/2018","","D01W","D","D01",45.5607588,-84.7073562,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.39710997671561,"Quercus",14.2,34.0389616693616
"2833","QURU",412,"691","UMBS",14.3,"D","OS","06/26/2018","690-691 share base","D01E","D","D01",45.5608438,-84.7068602,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.30279443834878,"Quercus",14.2,32.6996810245527
"2834","QURU",411,"637","UMBS",22.1,"L","OD","06/26/2018","","D01W","D","D01",45.5609598,-84.7071232,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.33842401650759,"Quercus",14.2,61.6056210344078
"2835","QURU",432,"535","UMBS",12.1,"L","OS","6/25/2018","","D03W","D","D03",45.5603491,-84.704788,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.80590105281565,"Quercus",14.2,25.6437949499823
"2836","QURU",342,"1487","UMBS",23.1,"L","OD","06/29/2018","","C04E","C","C04",45.5637072,-84.7030535,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.62696983438925,"Quercus",14.2,65.7029716483274
"2837","QURU",241,"2149","UMBS",10,"L","OS","07/06/2018","","B04W","B","B04",45.5563441,-84.7247659,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.36848876840188,"Quercus",14.2,19.4325405113066
"2838","QURU",342,"1489","UMBS",19.4,"L","OD","06/29/2018","","C04E","C","C04",45.5636734,-84.7031056,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.5891594660107,"Quercus",14.2,50.966064417352
"2839","QURU",312,"814","UMBS",21.1,"L","OS","06/26/2018","813-814 share base","C01E","C","C01",45.5626023,-84.7074824,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.05575964668878,"Quercus",14.2,57.5917869829807
"2840","QURU",342,"1501","UMBS",16.9,"D","UN","06/29/2018","","C04E","C","C04",45.5636333,-84.7031435,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.93640795935203,"Quercus",14.2,41.6969930227988
"2841","QURU",342,"1534","UMBS",14.4,"L","OS","06/29/2018","","C04E","C","C04",45.5637657,-84.7032654,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.3262621977894,"Quercus",14.2,33.0329232086094
"2842","QURU",413,"703","UMBS",47.2,"L","OD","06/26/2018","702-703 share base, 703 in new plot, labeled as outside plot bc tripod not at specific center","D01E","D","D01",45.5609477,-84.7069534,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",13.0866005198348,"Quercus",14.2,185.829727381654
"2843","QURU",412,"688","UMBS",42.1,"L","OD","06/26/2018","","D01E","D","D01",45.5607853,-84.7067959,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.0808145573943,"Quercus",14.2,157.347566714999
"2844","QURU",341,"1409","UMBS",16.9,"L","OS","06/29/2018","","C04W","C","C04",45.5636567,-84.7036949,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.93640795935203,"Quercus",14.2,41.6969930227988
"2845","QURU",322,"1037","UMBS",23.9,"L","OD","06/28/2018","","C02E","C","C02",45.5631791,-84.7063846,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.86194658532014,"Quercus",14.2,69.039641511546
"2846","QURU",342,"1523","UMBS",17.8,"L","OD","06/29/2018","","C04E","C","C04",45.5637171,-84.7032548,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.16666659496072,"Quercus",14.2,44.9666656484422
"2847","QURU",322,"1091","UMBS",18.2,"L","OS","06/28/2018","","C02E","C","C02",45.5630474,-84.706461,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.2707331063167,"Quercus",14.2,46.4444101096972
"2848","QURU",332,"1326","UMBS",32.1,"L","OD","06/28/2018","","C03E","C","C03",45.5629694,-84.7052365,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.46803009680349,"Quercus",14.2,106.04602737461
"2849","QURU",311,"874","UMBS",45.3,"L","OD","06/27/2018","","C01W","C","C01",45.562432,-84.7080012,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",12.3271908928125,"Quercus",14.2,175.046110677938
"2850","QURU",441,"193","UMBS",12.7,"L","OS","6/22/2018","","D04E","D","D04",45.5618577,-84.7034444,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.93765142187364,"Quercus",14.2,27.5146501906058
"2851","QURU",412,"696","UMBS",34.1,"L","OD","06/26/2018","","D01E","D","D01",45.5608702,-84.7068544,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.15452857302745,"Quercus",14.2,115.79430573699
"2852","QURU",332,"1319","UMBS",27.3,"L","OD","06/28/2018","","C03E","C","C03",45.5629679,-84.7051655,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.90007984348122,"Quercus",14.2,83.7811337774334
"2853","QURU",412,"712","UMBS",14.2,"D","OS","06/26/2018","712 + 669 share base","D01E","D","D01",45.5610393,-84.7067934,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.27940123085298,"Quercus",14.2,32.3674974781123
"2854","QURU",341,"1393","UMBS",21.7,"L","OD","06/29/2018","","C04W","C","C04",45.5637104,-84.7034921,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.22464431311703,"Quercus",14.2,59.9899492462618
"2855","QURU",431,"417","UMBS",33.7,"L","OD","6/25/2018","in  cluster with 416 and 418","D03E","D","D03",45.5603083,-84.7040508,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.01572378093095,"Quercus",14.2,113.823277689219
"2856","QURU",342,"1520","UMBS",29.8,"L","OD","06/29/2018","","C04E","C","C04",45.5637466,-84.7031734,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.70233145674313,"Quercus",14.2,95.1731066857525
"2857","QURU",332,"1323","UMBS",34.9,"L","OD","06/28/2018","","C03E","C","C03",45.5630231,-84.7052044,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.43436193684773,"Quercus",14.2,119.767939503238
"2858","QURU",431,"421","UMBS",27,"L","OD","6/25/2018","in a cluster with 422","D03E","D","D03",45.5603065,-84.7041144,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.80597971595936,"Quercus",14.2,82.4449119666228
"2859","QURU",421,"295","UMBS",28.1,"L","OD","","","D02E","D","D02",45.5621114,-84.704779,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904
"2860","QURU",411,"594","UMBS",39.4,"L","OD","06/26/2018","593-594 share base","D01W","D","D01",45.5608851,-84.7074176,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",10.0620909868391,"Quercus",14.2,142.881692013115
"2861","QURU",341,"1371","UMBS",28.1,"L","OD","06/29/2018","","C04W","C","C04",45.5638127,-84.7035699,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904
"2862","QURU",411,"639","UMBS",32.6,"L","OD","06/26/2018","","D01W","D","D01",45.5609761,-84.7071809,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.63788025775676,"Quercus",14.2,108.457899660146
"2863","QURU",431,"397","UMBS",31.7,"L","OD","6/25/2018","","D03E","D","D03",45.56043,-84.7040353,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.33301315174142,"Quercus",14.2,104.128786754728
"2864","QURU",332,"1288","UMBS",23.8,"L","OD","06/28/2018","","C03E","C","C03",45.5631667,-84.7049526,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.83237590159717,"Quercus",14.2,68.6197378026798
"2865","QURU",431,"416","UMBS",31.7,"L","OD","6/25/2018","in a cluster with 417and 418","D03E","D","D03",45.5602978,-84.7040644,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.33301315174142,"Quercus",14.2,104.128786754728
"2866","QURU",312,"813","UMBS",23.3,"L","OS","06/26/2018","813-814 share base","C01E","C","C01",45.5626003,-84.7074954,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.68537226552663,"Quercus",14.2,66.5322861704782
"2867","QURU",433,"581","UMBS",32.2,"L","OD","6/25/2018","in new plot, 433","D03W","D","D03",45.5605156,-84.7049431,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.50190449059671,"Quercus",14.2,106.527043766473
"2868","QURU",422,"247","UMBS",26.8,"L","OD","6/22/2018","","D02W","D","D02",45.5618979,-84.7052524,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.743509750515,"Quercus",14.2,81.5578384573129
"2869","QURU",432,"501","UMBS",29.4,"L","OD","6/25/2018","","D03W","D","D03",45.5604414,-84.7048701,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.5718342754541,"Quercus",14.2,93.3200467114483
"2870","QURU",432,"574","UMBS",28.1,"L","OD","6/25/2018","shared base","D03W","D","D03",45.5604168,-84.704986,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904
"2871","QURU",130,"2399","UMBS",8,"L","UN","07/11/2018","2398 - 2399 share base","A03W","A","A03",45.5628603,-84.7272741,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.989093091463546,"Quercus",14.2,14.0451218987824
"2872","QURU",432,"531","UMBS",36,"L","OD","6/25/2018","","D03W","D","D03",45.560261,-84.7046578,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.8239162202961,"Quercus",14.2,125.299610328205
"2873","QURU",431,"404","UMBS",29,"L","OD","6/25/2018","","D03E","D","D03",45.5603686,-84.7040991,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.44214245768953,"Quercus",14.2,91.4784228991913
"2874","QURU",222,"1865","UMBS",55.6,"L","OD","07/05/2018","reading taken above DBH","B02E","B","B02",45.5559922,-84.7265,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",16.608295338879,"Quercus",14.2,235.837793812082
"2875","QURU",342,"1530","UMBS",30.1,"L","OD","06/29/2018","","C04E","C","C04",45.5637546,-84.7033164,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.80072930270561,"Quercus",14.2,96.5703560984196
"2876","QURU",332,"1287","UMBS",14.1,"L","OS","06/28/2018","","C03E","C","C03",45.5630886,-84.7050439,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.25608286098121,"Quercus",14.2,32.0363766259332
"2877","QURU",421,"301","UMBS",19.5,"L","OS","","","D02E","D","D02",45.5621206,-84.7047108,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.61610969953181,"Quercus",14.2,51.3487577333518
"2878","QURU",421,"315","UMBS",17.7,"L","OD","","","D02E","D","D02",45.5620745,-84.7046466,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.14081488106487,"Quercus",14.2,44.5995713111211
"2879","QURU",422,"228","UMBS",13.6,"D","OS","6/22/2018","0228-0230 SHARE BASE","D02W","D","D02",45.5620497,-84.7051686,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.14062379674843,"Quercus",14.2,30.3968579138277
"2880","QURU",422,"229","UMBS",12.8,"D","OS","6/22/2018","0228-0230 SHARE BASE","D02W","D","D02",45.5620991,-84.7051943,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.95989020854003,"Quercus",14.2,27.8304409612684
"2881","QURU",419,"374","UMBS",19.2,"M","OS","","Veg plot NW","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.53544857955877,"Quercus",14.2,50.2033698297345
"2882","QURU",441,"182","UMBS",34.5,"L","OD","6/22/2018","","D04E","D","D04",45.5617264,-84.7034018,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.29407619381013,"Quercus",14.2,117.775881952104
"2883","QURU",422,"275","UMBS",21.4,"L","OD","6/22/2018","","D02W","D","D02",45.5619444,-84.7054662,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus",14.2,58.7870438585204
"2884","QURU",322,"1034","UMBS",14.5,"L","OS","06/28/2018","","C02E","C","C02",45.5632853,-84.7063419,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.34980422656561,"Quercus",14.2,33.3672200172316
"2885","QURU",422,"226","UMBS",24.5,"L","OD","6/22/2018","0225-- 0226 SHARE BASE","D02W","D","D02",45.562063,-84.7051775,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.04054957078966,"Quercus",14.2,71.5758039052132
"2886","QURU",421,"314","UMBS",16.2,"L","OD","","Cluster","D02E","D","D02",45.5620721,-84.7046607,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.76112191860743,"Quercus",14.2,39.2079312442255
"2887","QURU",311,"830","UMBS",15.4,"L","OS","06/27/2018","","C01W","C","C01",45.562529,-84.7080963,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.56497942752184,"Quercus",14.2,36.4227078708102
"2888","QURU",311,"871","UMBS",30.2,"L","OD","06/27/2018","Shared base with 872","C01W","C","C01",45.5624001,-84.7079748,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.833628091585,"Quercus",14.2,97.037518900507
"2889","QURU",422,"233","UMBS",35.5,"L","OD","6/22/2018","0232- 0233 SHARE BASE","D02W","D","D02",45.5619669,-84.7052092,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.64616444036262,"Quercus",14.2,122.775535053149
"2890","QURU",421,"330","UMBS",37.5,"L","OD","","Cluster","D02E","D","D02",45.561987,-84.7047524,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.36389924182048,"Quercus",14.2,132.967369233851
"2891","QURU",422,"286","UMBS",21.2,"L","OD","6/22/2018","","D02W","D","D02",45.5621142,-84.7053416,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.08375721735682,"Quercus",14.2,57.9893524864668
"2892","QURU",421,"313","UMBS",8.4,"D","OS","","Cluster","D02E","D","D02",45.5620653,-84.7046646,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.06186082458621,"Quercus",14.2,15.0784237091242
"2893","QURU",419,"369","UMBS",32.3,"L","OD","","","D02E","D","D02",NA,NA,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.53582678427496,"Quercus",14.2,107.008740336704
"2894","QURU",431,"454","UMBS",21.4,"L","OD","6/25/2018","in a cluster with 453","D03E","D","D03",45.5603031,-84.7043465,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus",14.2,58.7870438585204
"2895","QURU",332,"1331","UMBS",18.6,"D","OS","06/28/2018","1330-1331 share base","C03E","C","C03",45.5630038,-84.7052728,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.37584556887953,"Quercus",14.2,47.9370070780893
"2896","QURU",432,"567","UMBS",24,"L","OD","6/25/2018","","D03W","D","D03",45.560367,-84.7048987,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.89157361844424,"Quercus",14.2,69.4603453819082
"2897","QURU",412,"681","UMBS",14.2,"L","OS","06/26/2018","","D01E","D","D01",45.5607991,-84.7067361,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.27940123085298,"Quercus",14.2,32.3674974781123
"2898","TSCA",222,"1879","UMBS",9.2,"L","UN","07/05/2018","reading taken below DBH","B02E","B","B02",45.5558618,-84.72652,"FL",0.0454,1.6829,0.28,"New Brunswick","ker 1980a",1.90114126071661,"Tsuga",5.84,11.102664962585
"2899","TSCA",312,"786","UMBS",8.1,"L","UN","06/26/2018","","C01E","C","C01",45.5624962,-84.7076184,"FL",0.0454,1.6829,0.28,"New Brunswick","ker 1980a",1.53442367646061,"Tsuga",5.84,8.96103427052994
"2900","TSCA",232,"2072","UMBS",9.3,"L","UN","7/5/2018","","B03E","B","B03",45.5563644,-84.7253375,"FL",0.0454,1.6829,0.28,"New Brunswick","ker 1980a",1.93604660247904,"Tsuga",5.84,11.3065121584776
